calc_score,humidity,cloud_cover,visibility,user_score,lat,long,date_time,image_url
7.274,37.09,0.0,16.0,,43.676230,-111.764856,2014-10-13 17:55:57,https://live.staticflickr.com/7569/15026951774_f987e989ae_b.jpg
5.163,81.33,0.0,16.0,,36.160052,-121.674163,2013-10-01 00:00:00,https://live.staticflickr.com/7919/31929986697_5836069cd5_b.jpg
1.851,91.81,92.2,20.6,,51.589050,-0.167140,2008-01-19 08:27:49,https://live.staticflickr.com/3206/3111034409_4c0f683642_b.jpg
0.321,84.29,95.1,16.0,,40.704326,-73.993778,2019-07-06 03:55:46,https://live.staticflickr.com/65535/48257963351_8f16e50a73_b.jpg
7.0,29.66,0.0,10.0,,-33.454476,-70.699714,2018-08-14 19:08:19,https://live.staticflickr.com/1777/44005757962_9de8ddd2f6_b.jpg
3.618,98.95,40.3,2.5,,44.277593,-74.000730,2017-09-12 06:02:46,https://live.staticflickr.com/4475/37243726226_97736d2253_b.jpg
2.61,61.95,40.7,17.5,,55.072372,-1.448092,2012-04-17 18:55:53,https://live.staticflickr.com/5329/7115986725_917bfabe74_b.jpg
2.089,77.84,31.2,11.0,,66.064861,-17.396850,2009-08-21 16:23:51,https://live.staticflickr.com/2659/4042070897_138c224863_b.jpg
7.144,84.53,49.7,7.7,,52.869497,4.766447,2019-04-07 18:54:07,https://live.staticflickr.com/65535/49738808271_14615f5d60_b.jpg
8.256,73.92,43.0,6.3,,45.240166,10.378000,2012-12-10 16:00:59,https://live.staticflickr.com/8502/8260840797_a9b0f2ed9d_b.jpg
2.587,16.76,0.0,15.0,,39.959333,-105.223667,2021-03-06 18:09:35,https://live.staticflickr.com/65535/51029612232_bff6cf6740_b.jpg
3.999,78.86,9.4,24.5,,46.734448,2.483425,2014-02-03 19:21:56,https://live.staticflickr.com/2834/12291767493_902b96ee84_b.jpg
6.32,93.43,89.0,8.6,,5.383302,100.316634,2014-12-14 07:14:49,https://live.staticflickr.com/8586/16212621011_fdbf508901_b.jpg
3.588,72.18,0.0,10.0,,47.800832,13.114210,2019-02-08 17:48:45,https://live.staticflickr.com/7813/46328472164_1e5bbdc874_b.jpg
4.414,85.2,0.0,15.4,,37.763393,-122.510905,2008-12-09 00:52:12,https://live.staticflickr.com/3197/3118037140_2b34d2933d_b.jpg
2.317,85.2,0.0,15.4,,25.331071,-80.999493,2012-03-09 23:34:54,https://live.staticflickr.com/7040/6974870647_0f9f025635_b.jpg
4.569,71.63,14.7,10.9,,57.586984,9.941339,2015-09-15 18:16:02,https://live.staticflickr.com/65535/49715066808_f1e2e6f10e_b.jpg
3.755,46.72,50.0,11.0,,-22.961766,-43.061492,2006-12-25 17:00:30,https://live.staticflickr.com/155/340562003_0939ab3afb_b.jpg
1.007,51.08,24.6,16.0,,40.704000,-73.994637,2014-05-26 03:14:12,https://live.staticflickr.com/7479/15884356125_8cb1aec13e_b.jpg
3.227,57.73,0.0,16.0,,32.771795,-79.862880,2011-02-27 18:05:46,https://live.staticflickr.com/5294/5485467037_4cc1d85f8e_b.jpg
5.629,83.57,27.6,10.0,,-8.646229,115.119724,2017-08-24 19:00:42,https://live.staticflickr.com/4373/23554685138_c99b4780c3_b.jpg
6.598,93.61,56.7,10.1,,52.077672,7.782311,2013-06-13 21:57:44,https://live.staticflickr.com/5476/9037024466_d392315e0e_b.jpg
5.016,68.36,40.8,27.9,,52.568738,-1.245709,2019-06-23 15:04:06,https://live.staticflickr.com/65535/48122005996_ba153a1599_b.jpg
6.583,83.76,0.0,28.8,,53.492481,18.745658,2018-08-26 21:58:49,https://live.staticflickr.com/1892/42688627160_a61aaa7bb4_b.jpg
2.792,74.28,0.0,10.1,,67.825836,20.321273,2015-12-07 12:00:12,https://live.staticflickr.com/1686/23840075222_63c7dcd40d_b.jpg
2.587,91.35,31.2,6.8,,3.026226,101.742711,2019-12-19 19:11:54,https://live.staticflickr.com/65535/50046506403_17e94b895c_b.jpg
6.86,90.87,36.0,19.7,,55.134152,-7.452865,2013-09-23 07:18:48,https://live.staticflickr.com/3683/12125081194_b0ec0ac9f1_b.jpg
5.047,33.07,0.0,20.0,,45.650100,13.768322,2011-07-02 21:12:55,https://live.staticflickr.com/592/32040834481_4d1a360171_b.jpg
4.896,55.56,23.5,16.0,,36.985003,-122.146854,2009-05-13 19:48:49,https://live.staticflickr.com/3327/3536987876_d240e34bec_b.jpg
6.734,55.56,23.5,16.0,,25.331071,-80.999493,2011-12-22 23:43:04,https://live.staticflickr.com/7019/6565001257_4c781da6ce_b.jpg
1.278,89.7,0.1,24.0,,45.256824,-81.664037,2009-09-04 19:37:43,https://live.staticflickr.com/4057/4700989997_7c96ddb78b_b.jpg
4.607,14.92,0.0,16.0,,35.533902,-114.226913,2010-09-20 02:31:24,https://live.staticflickr.com/5282/5191429557_cb58bd16ff_b.jpg
7.028,60.54,89.1,11.3,,46.628567,14.336096,2007-03-23 19:23:15,https://live.staticflickr.com/150/431637868_b3d5b6352e_b.jpg
2.331,76.77,0.0,27.1,,42.998213,10.515804,2012-07-07 21:02:43,https://live.staticflickr.com/8036/7907673054_1e4eb691f1_b.jpg
3.903,65.57,0.0,10.0,,39.530724,2.570800,2009-08-13 21:01:29,https://live.staticflickr.com/2528/3869070608_47d7a82bf1_b.jpg
3.107,93.55,50.0,10.0,,-1.422926,-78.786392,2015-03-20 23:07:46,https://live.staticflickr.com/7640/16993579541_aec7e9c239_b.jpg
7.0,56.7,30.0,30.0,,24.153980,-110.309242,2011-01-01 17:29:33,https://live.staticflickr.com/5285/5353032599_c0e0e1af2e_b.jpg
0.761,88.6,25.0,3.0,,9.499984,76.350560,2017-05-07 19:11:19,https://live.staticflickr.com/4198/34451675073_8e27152cee_b.jpg
1.232,73.23,3.1,46.1,,59.617769,22.016601,2010-07-07 21:04:18,https://live.staticflickr.com/5059/5551027109_9512ebe3a7_b.jpg
3.461,11.86,0.0,16.0,,36.424873,-114.520282,2010-11-26 13:38:16,https://live.staticflickr.com/5287/5236464301_fc138e7942_b.jpg
8.701,63.57,56.9,14.8,,41.020997,29.004280,2014-05-27 18:10:17,https://live.staticflickr.com/1487/25785787931_d81e6a4f81_b.jpg
5.094,56.08,27.5,13.7,,37.794311,-122.482945,2012-02-04 16:36:06,https://live.staticflickr.com/7147/6828275059_73375e79ec_b.jpg
5.084,83.12,45.2,14.0,,32.916166,-117.190667,2013-12-18 19:12:02,https://live.staticflickr.com/3777/11444320084_0dfc846539_b.jpg
3.842,47.6,0.0,10.3,,50.877928,5.687034,2018-05-03 19:34:31,https://live.staticflickr.com/961/41866437632_079b5f3814_b.jpg
3.366,96.53,38.2,28.0,,55.221741,-6.487641,2008-08-09 22:03:31,https://live.staticflickr.com/2202/2777317737_a1cb582e04_b.jpg
4.849,80.51,13.4,21.9,,54.839194,-1.324667,2012-08-30 22:04:40,https://live.staticflickr.com/8459/7896385242_95de383bbf_b.jpg
4.12,78.93,90.0,11.0,,5.986241,116.056823,2007-08-30 18:21:17,https://live.staticflickr.com/1115/1330973090_b8c079ddfc_b.jpg
5.073,43.72,61.4,16.0,,33.499203,-112.068362,2011-01-04 18:01:39,https://live.staticflickr.com/4138/5395336304_58d1954985_b.jpg
2.032,67.59,13.6,10.5,,38.780458,-9.498817,2011-08-25 20:13:02,https://live.staticflickr.com/6070/6090950479_03a409e995_b.jpg
5.844,67.59,13.6,10.5,,36.950509,-4.835958,2011-12-23 23:41:16,https://live.staticflickr.com/7157/6561304045_55be8829a1_b.jpg
3.325,66.37,40.5,16.0,,33.578944,-117.850084,2015-07-11 19:05:50,https://live.staticflickr.com/734/23568776686_bbf1497d77_b.jpg
4.227,43.12,14.8,37.4,,51.903374,-0.535669,2009-06-24 14:52:55,https://live.staticflickr.com/2427/3657617865_f403da9f81_b.jpg
5.19,64.54,12.4,13.7,,34.037591,-118.874280,2011-01-17 16:55:48,https://live.staticflickr.com/6064/6048870016_fac0b1d76e_b.jpg
1.142,72.2,0.8,35.7,,51.498495,0.059278,2011-01-09 16:31:25,https://live.staticflickr.com/5165/5341209330_a612e26f96_b.jpg
3.529,57.44,50.0,11.0,,25.162687,121.464843,2006-07-29 18:41:35,https://live.staticflickr.com/2281/2245689127_5411d6e019_b.jpg
2.478,63.73,8.8,10.6,,36.541194,136.531258,2015-12-30 16:31:17,https://live.staticflickr.com/1468/23981082331_cba8c34efb_b.jpg
2.975,65.77,80.4,19.5,,36.580833,29.081000,2014-05-10 19:30:29,https://live.staticflickr.com/3860/14356188651_4ac1db0718_b.jpg
2.579,21.56,21.5,16.0,,34.687303,-106.644287,2020-07-17 18:51:59,https://live.staticflickr.com/65535/50126902353_85e887611c_b.jpg
7.76,75.43,0.0,31.8,,50.657465,-1.468563,2014-08-02 20:42:52,https://live.staticflickr.com/5564/14838919155_73194653ba_b.jpg
7.607,89.34,22.1,30.5,,50.555856,-4.061357,2020-12-31 15:48:37,https://live.staticflickr.com/65535/50784180262_f1661c3e5a_b.jpg
5.741,89.81,41.8,20.2,,53.093611,-4.341659,2005-01-01 05:42:51,https://live.staticflickr.com/6209/6106147049_6a8dcf71a7_b.jpg
7.498,87.01,88.5,36.5,,44.825195,-0.214405,2009-12-29 18:34:45,https://live.staticflickr.com/4009/4226270707_1903a6ec50_b.jpg
6.934,96.83,11.6,3.1,,51.754500,3.839166,2010-12-30 16:49:35,https://live.staticflickr.com/5288/5307846906_9f339a23e8_b.jpg
0.359,53.87,88.8,10.5,,36.406915,25.420989,2012-10-08 18:54:15,https://live.staticflickr.com/8481/8230292675_b4807ed3bb_b.jpg
2.111,69.73,50.0,10.0,,10.373316,103.859583,2018-11-26 17:40:25,https://live.staticflickr.com/4846/44253150350_eaa0a96f92_b.jpg
2.537,49.57,89.0,10.5,,25.056901,121.507447,2011-06-06 18:06:22,https://live.staticflickr.com/2727/5804476214_5f68f8b8ec_b.jpg
3.602,58.39,35.7,12.9,,44.181596,8.394649,2014-10-06 14:06:40,https://live.staticflickr.com/5600/15462307522_a06240060e_b.jpg
7.143,43.53,32.2,10.8,,37.607432,-0.720291,2016-01-04 22:17:02,https://live.staticflickr.com/1466/23550604913_7a59b3eb69_b.jpg
3.594,78.74,48.6,14.0,,58.340677,13.593177,2012-02-05 15:24:29,https://live.staticflickr.com/7023/6831923185_99de389830_b.jpg
2.176,91.64,26.6,4.0,,50.979182,1.829223,2004-11-12 18:27:40,https://live.staticflickr.com/24/96862043_b36af1a4e3_b.jpg
3.112,35.66,0.0,20.0,,-45.044630,168.634046,2011-09-03 18:10:42,https://live.staticflickr.com/6195/6108528440_9812f1f38c_b.jpg
4.713,74.15,0.0,9.0,,13.413665,103.868865,2007-02-12 07:52:41,https://live.staticflickr.com/123/388063044_8b453505bb_b.jpg
0.859,89.34,45.6,20.5,,52.565647,-3.563437,2013-08-17 20:15:55,https://live.staticflickr.com/7314/9551135988_c2de6971e9_b.jpg
3.932,22.02,37.2,16.0,,31.887090,-106.546354,2018-08-16 19:19:37,https://live.staticflickr.com/65535/30233520898_5b9f4c7fd7_b.jpg
4.761,51.14,0.0,10.0,,51.034296,6.963872,2016-02-27 17:56:21,https://live.staticflickr.com/1658/25320317371_d4ce248117_b.jpg
7.384,55.19,21.2,10.7,,42.510794,-8.816689,2009-09-24 20:42:29,https://live.staticflickr.com/2720/4102921318_0b683fb7b3_b.jpg
2.782,66.5,50.0,10.0,,17.015743,-61.832513,2013-07-19 14:49:44,https://live.staticflickr.com/2849/9393362825_053223c474_b.jpg
7.041,66.09,10.0,20.3,,46.967543,-84.751957,2015-02-28 18:35:57,https://live.staticflickr.com/7599/16159282854_4b453b8d9e_b.jpg
2.92,37.76,0.6,13.3,,38.881412,-6.983528,2010-03-09 17:49:07,https://live.staticflickr.com/2776/4424314125_358ceefddf_b.jpg
4.693,59.18,81.8,27.9,,52.280814,5.223870,2013-06-15 21:36:52,https://live.staticflickr.com/7333/9070998630_bf17281e7c_b.jpg
8.624,43.09,0.0,10.4,,-31.728160,115.729301,2012-12-27 19:47:03,https://live.staticflickr.com/8495/8317392116_be8f060496_b.jpg
4.548,88.36,50.0,13.0,,20.665169,-87.030106,2017-12-04 07:22:14,https://live.staticflickr.com/4830/44256546760_680cd4ec87_b.jpg
2.425,56.27,16.6,40.8,,52.325727,-0.213353,2015-08-21 17:48:46,https://live.staticflickr.com/65535/49611907627_8ce8aa1e12_b.jpg
0.641,74.3,50.0,10.0,,21.794416,-72.190584,2014-11-17 18:01:18,https://live.staticflickr.com/7484/15646355063_64e5b1af5b_b.jpg
3.189,88.7,78.4,34.4,,49.166777,-2.086114,2011-11-18 03:24:16,https://live.staticflickr.com/7087/7382023586_ab3ddcab7b_b.jpg
5.892,72.33,7.1,16.7,,42.587308,-9.076724,2008-10-24 19:37:50,https://live.staticflickr.com/3190/2970227388_4ded297e28_b.jpg
2.045,38.65,53.1,22.5,,33.059662,-111.473121,2009-02-11 18:05:15,https://live.staticflickr.com/3218/3288329723_0026ba020c_b.jpg
3.37,81.42,98.0,11.0,,63.713010,20.356678,2010-10-19 02:26:52,https://live.staticflickr.com/1089/5148335735_59fd2d925c_b.jpg
2.982,85.76,20.3,16.0,,24.651619,-81.306638,2008-11-12 06:25:51,https://live.staticflickr.com/6026/5990784841_f7718741d1_b.jpg
5.693,86.85,23.3,16.0,,48.499175,-122.700870,2011-08-06 20:36:04,https://live.staticflickr.com/6139/6016330517_3fd52172bc_b.jpg
2.548,55.57,50.0,10.7,,39.144706,8.300857,2011-08-14 18:20:25,https://live.staticflickr.com/8446/7824999340_9778d08c40_b.jpg
1.172,80.65,32.4,16.0,,36.285000,-75.804398,2008-05-31 08:13:22,https://live.staticflickr.com/3061/2614178343_a916cb9f99_b.jpg
0.17,58.76,55.4,16.0,,37.902058,-122.325167,2011-03-04 15:56:16,https://live.staticflickr.com/5172/5542008824_ee6d8b703e_b.jpg
4.953,69.9,8.8,16.0,,41.559747,-72.634964,2017-09-12 18:51:39,https://live.staticflickr.com/4509/37410083456_ef7feda1b4_b.jpg
1.657,71.72,0.0,10.0,,-33.444620,-70.632476,2012-06-21 12:38:57,https://live.staticflickr.com/7114/7415351514_98bdf132f2_b.jpg
6.684,74.39,100.0,14.3,,33.992698,-117.518371,2011-02-25 15:32:12,https://live.staticflickr.com/5213/5497787221_85d5aac2cc_b.jpg
7.646,52.07,0.0,14.0,,44.312618,-79.480056,2011-10-08 17:37:17,https://live.staticflickr.com/7008/6423184441_d13d0e06b7_b.jpg
2.963,74.3,86.4,15.4,,36.238155,-121.817178,2010-08-27 22:24:00,https://live.staticflickr.com/4083/4953708967_6631c45dde_b.jpg
1.819,60.15,6.7,24.7,,48.857727,2.339465,2014-09-20 13:03:23,https://live.staticflickr.com/3901/15148757127_31f5877b66_b.jpg
1.953,86.56,61.1,15.4,,25.331071,-80.999493,2011-12-04 19:32:08,https://live.staticflickr.com/7153/6456521693_4c81c9d29e_b.jpg
0.556,61.82,42.6,40.8,,46.027481,10.568847,2012-01-01 15:10:54,https://live.staticflickr.com/7164/6613096925_36f06ff9f2_b.jpg
3.246,70.56,15.1,25.6,,50.577677,-4.919214,2008-11-30 16:21:32,https://live.staticflickr.com/2688/4391560877_7f42027680_b.jpg
4.149,65.87,40.1,16.2,,53.378259,-1.157169,2011-04-16 19:56:39,https://live.staticflickr.com/5107/5625219573_a0b9cf6fca_b.jpg
5.454,76.99,16.6,5.0,,45.091822,6.072349,2006-02-04 19:28:11,https://live.staticflickr.com/30/95424904_176e84c9ff_b.jpg
6.614,71.29,0.0,16.0,,42.740803,-124.483916,2005-02-01 17:31:50,https://live.staticflickr.com/152/371340660_db61601cff_b.jpg
6.931,58.07,45.8,11.0,,45.428274,8.582382,2011-04-15 18:45:21,https://live.staticflickr.com/5303/5624324024_5a20ca5382_b.jpg
2.835,56.98,12.1,36.3,,60.715804,28.729151,2016-09-08 16:33:46,https://live.staticflickr.com/5754/30881879765_9bc2182712_b.jpg
0.844,80.15,58.8,29.8,,51.636544,-0.980872,2013-10-30 17:39:11,https://live.staticflickr.com/5510/10578785655_1becd697ec_b.jpg
2.764,71.01,3.0,8.6,,44.405160,11.366928,2017-02-21 17:14:11,https://live.staticflickr.com/2519/32999903116_f5c948d400_b.jpg
6.909,80.06,23.2,10.0,,22.273688,114.288869,2015-08-01 05:52:51,https://live.staticflickr.com/5685/21492762595_04fb6f44aa_b.jpg
2.419,74.35,6.5,16.0,,32.769668,-79.838989,2011-06-26 07:53:53,https://live.staticflickr.com/6195/6029065902_ccb0dcfe3e_b.jpg
6.628,69.77,65.0,24.0,,44.741246,-65.514478,2011-05-18 19:05:16,https://live.staticflickr.com/5026/5738653464_ffa179b0b3_b.jpg
3.211,61.24,98.6,19.9,,45.653541,13.783308,2015-10-10 18:03:53,https://live.staticflickr.com/5767/22084985071_59126050d3_b.jpg
0.094,52.51,0.0,16.0,,32.333685,-82.359126,2006-07-27 19:28:51,https://live.staticflickr.com/1097/614725840_f20d4da2aa_b.jpg
3.767,53.09,6.0,36.1,,48.858138,2.294673,2009-03-06 17:50:32,https://live.staticflickr.com/5458/9577971079_5bc536cfb7_b.jpg
7.0,64.42,0.0,18.9,,51.569865,-4.031120,2015-09-29 18:56:16,https://live.staticflickr.com/596/21782862188_e24bd08144_b.jpg
1.845,45.11,32.3,16.0,,32.811912,-117.270512,2007-03-02 17:39:53,https://live.staticflickr.com/3425/3318112132_ebbbe79e00_b.jpg
3.015,51.44,49.9,16.0,,37.946532,-107.876311,2006-07-16 20:59:00,https://live.staticflickr.com/2070/1882073876_b2b4f4c260_b.jpg
3.337,25.32,0.0,16.0,,36.230479,-116.770205,2010-10-02 02:23:41,https://live.staticflickr.com/4786/40918084182_12fbc76684_b.jpg
4.171,75.25,82.2,11.2,,55.644019,12.087879,2012-03-11 11:50:59,https://live.staticflickr.com/7068/6826830684_eb542c6a4e_b.jpg
1.765,87.82,26.5,11.2,,50.421671,-5.095982,2011-08-26 20:51:28,https://live.staticflickr.com/6188/6097600147_003837630b_b.jpg
6.786,87.27,51.2,9.7,,45.433394,12.332925,2016-03-06 19:07:09,https://live.staticflickr.com/1624/25470075732_7ce7e9e9e2_b.jpg
6.771,76.23,0.0,16.0,,30.215321,-85.877884,2015-07-15 20:09:10,https://live.staticflickr.com/537/19834954035_70c4a05aec_b.jpg
6.791,75.23,86.7,12.8,,52.993450,-2.133353,2016-06-07 20:02:20,https://live.staticflickr.com/7746/27454903491_be2abb88a6_b.jpg
2.331,58.31,8.9,16.0,,25.331071,-80.999493,2013-03-06 20:29:36,https://live.staticflickr.com/8509/8538394828_d0f9542cb5_b.jpg
1.916,62.06,11.3,27.6,,56.032618,-3.135470,2012-10-06 17:27:14,https://live.staticflickr.com/8473/8099196457_8a605bfa1f_b.jpg
6.981,59.7,0.0,40.3,,50.670027,-1.496715,2020-09-17 19:07:41,https://live.staticflickr.com/65535/50384319343_844a18ca32_b.jpg
5.487,83.33,90.0,10.3,,59.097995,18.042297,2004-12-16 23:18:16,https://live.staticflickr.com/2/2262106_f330fdf61a_b.jpg
6.336,48.06,0.6,10.1,,44.500809,11.308976,2008-09-02 14:51:07,https://live.staticflickr.com/3059/2821563370_2783748f32_b.jpg
5.036,90.67,72.4,3.3,,28.309424,-16.499158,2016-07-11 21:01:37,https://live.staticflickr.com/8147/27927991294_45b8f31d8f_b.jpg
5.517,71.68,0.0,26.0,,63.699322,11.196269,2011-11-09 17:04:47,https://live.staticflickr.com/7028/6436922285_4abbf62569_b.jpg
1.915,62.0,0.0,16.0,,25.331071,-80.999493,2012-04-01 18:01:30,https://live.staticflickr.com/5156/6897431448_d5e0d7e4e5_b.jpg
3.955,60.79,50.0,16.0,,18.442199,-66.016876,2006-10-15 17:57:38,https://live.staticflickr.com/103/289879241_a4d82874f9_b.jpg
4.922,42.42,19.7,16.0,,35.878758,-82.346348,2016-09-15 18:34:11,https://live.staticflickr.com/8448/29690288526_3876ae0eb5_b.jpg
3.62,68.61,1.0,43.7,,53.188637,-2.881446,2013-11-19 15:46:33,https://live.staticflickr.com/5536/10948857473_4c18a5b832_b.jpg
4.55,67.0,86.6,16.0,,37.633453,-122.494361,2008-03-01 17:52:09,https://live.staticflickr.com/3280/2310785926_873ecf0000_b.jpg
4.975,66.11,3.7,28.4,,60.169396,19.525644,2011-11-26 15:29:46,https://live.staticflickr.com/7020/6443186937_d9acbc2b3e_b.jpg
2.55,83.81,1.0,10.0,,38.712152,-9.139345,2016-01-27 19:08:27,https://live.staticflickr.com/1565/24757608600_ce21686090_b.jpg
2.598,87.62,22.0,6.5,,50.394115,1.559779,2014-09-09 08:07:23,https://live.staticflickr.com/3934/15462017866_53e545b4e1_b.jpg
6.285,76.27,0.0,16.0,,36.088690,-112.167663,2008-11-14 05:01:46,https://live.staticflickr.com/3245/3042108705_f8510c4f7c_b.jpg
0.887,79.85,80.2,6.0,,-6.179787,106.821613,2011-04-01 18:39:28,https://live.staticflickr.com/5223/5584811388_769f5d6caf_b.jpg
4.822,65.42,81.9,16.0,,21.261460,-157.821471,2012-11-25 20:21:02,https://live.staticflickr.com/8109/8451362944_4fe1656520_b.jpg
2.865,79.77,73.5,16.0,,42.107066,-75.865399,2019-09-23 19:10:55,https://live.staticflickr.com/65535/48795984992_46e7e4d082_b.jpg
3.964,72.64,99.5,16.0,,37.743036,-97.267814,2020-11-09 17:00:09,https://live.staticflickr.com/65535/50587827238_d227ff6258_b.jpg
8.208,35.89,0.0,10.0,,44.423329,33.865785,2019-10-21 18:10:15,https://live.staticflickr.com/65535/49437459292_f07fff6f78_b.jpg
1.743,35.89,0.0,10.0,,5.743138,73.324191,2012-06-03 02:33:29,https://live.staticflickr.com/7280/7495838844_7ce566ee44_b.jpg
0.094,47.19,89.0,10.0,,64.206377,-20.566406,2016-07-08 15:36:16,https://live.staticflickr.com/65535/49972178256_83997e2fb4_b.jpg
3.628,64.88,4.8,16.0,,47.620494,-122.349328,2010-08-10 21:27:24,https://live.staticflickr.com/4141/4908802788_2dec00fcaf_b.jpg
1.214,88.8,90.0,11.0,,1.385772,103.991775,2007-08-21 00:58:09,https://live.staticflickr.com/1386/1183668905_950ed981d9_b.jpg
1.374,88.06,28.8,12.4,,37.574293,-122.518029,2014-03-31 19:31:44,https://live.staticflickr.com/3673/13812350105_41be66517a_b.jpg
0.973,52.52,54.1,24.8,,43.325552,6.300315,2018-01-22 07:59:57,https://live.staticflickr.com/4750/26701077258_de48105ed6_b.jpg
4.497,56.9,45.8,13.9,,45.869722,11.949326,2016-07-28 20:22:57,https://live.staticflickr.com/8772/28616278935_823e1ab3ca_b.jpg
4.368,93.81,98.2,37.5,,52.389154,-1.435840,2019-10-13 14:29:29,https://live.staticflickr.com/65535/48904493041_1258aab8be_b.jpg
1.632,70.83,0.0,16.0,,25.331459,-80.995609,2015-10-01 19:31:42,https://live.staticflickr.com/5733/22168674516_02607874a9_b.jpg
3.973,61.68,88.7,10.5,,36.434063,25.422363,2012-01-26 19:33:27,https://live.staticflickr.com/7022/6768935965_9945b58d09_b.jpg
0.811,76.63,5.2,70.0,,64.924669,-23.260406,2013-06-16 09:01:24,https://live.staticflickr.com/65535/50990470628_a314b03ee3_b.jpg
6.048,77.67,90.0,10.9,,53.863511,8.594226,2006-09-25 20:58:33,https://live.staticflickr.com/89/254323343_1eafb19475_b.jpg
6.111,79.18,1.6,13.7,,51.971122,3.969616,2014-12-06 15:58:23,https://live.staticflickr.com/7508/15939466016_0b4feba4b0_b.jpg
4.826,76.63,91.4,16.0,,47.608875,-122.345263,2014-10-31 17:43:18,https://live.staticflickr.com/3953/15738567916_1f7c59d47a_b.jpg
3.853,67.99,1.9,10.0,,45.736560,9.819202,2016-10-16 17:41:03,https://live.staticflickr.com/8579/30318725751_a929455b98_b.jpg
6.579,75.68,25.5,13.1,,34.403211,-119.745828,2013-09-07 19:08:17,https://live.staticflickr.com/2864/9715399510_f13c4a5ae6_b.jpg
3.737,40.89,0.0,22.2,,60.082653,15.910949,2007-06-10 11:08:18,https://live.staticflickr.com/1282/538827939_24be152d46_b.jpg
6.997,52.81,22.4,15.1,,37.806456,-122.450995,2021-05-08 19:43:22,https://live.staticflickr.com/65535/52162446555_7a5dc44604_b.jpg
1.288,63.7,6.0,10.0,,45.917836,9.238139,2010-12-29 16:21:18,https://live.staticflickr.com/5250/5306196169_ea8bf93d2d_b.jpg
1.548,30.08,0.0,10.0,,39.130659,-0.239295,2008-01-13 17:53:35,https://live.staticflickr.com/2154/2200637753_d3b3af6a27_b.jpg
7.283,86.86,100.0,16.0,,24.561126,-81.807546,2016-12-22 00:43:06,https://live.staticflickr.com/469/31725840014_63474e8924_b.jpg
2.223,74.19,50.0,10.0,,25.056736,121.507565,2015-08-21 18:46:13,https://live.staticflickr.com/5740/20761948185_f07ab79890_b.jpg
4.173,92.12,82.2,22.8,,12.501107,124.281978,2007-01-23 23:27:47,https://live.staticflickr.com/111/367029981_1f6a7d864b_b.jpg
0.19,65.81,0.0,16.0,,25.331071,-80.999493,2012-03-29 21:32:01,https://live.staticflickr.com/7231/6884808682_4143ab41f8_b.jpg
5.174,60.89,0.6,47.9,,57.092828,-2.714910,2019-10-26 16:47:01,https://live.staticflickr.com/65535/48986517236_5c4aa10ef5_b.jpg
4.632,68.81,9.2,27.7,,50.778399,-1.090221,2008-11-23 15:26:00,https://live.staticflickr.com/3058/3052364099_4fa9de9bfe_b.jpg
4.273,70.24,21.6,33.2,,53.342751,-1.641039,2010-05-30 20:23:31,https://live.staticflickr.com/4042/4673978211_d39abaceb7_b.jpg
2.549,76.63,34.7,14.6,,52.023266,-2.923779,2013-04-24 12:05:14,https://live.staticflickr.com/8258/8678041176_7ecb643580_b.jpg
1.302,96.95,99.3,7.6,,33.190999,-117.381598,2020-06-05 04:14:43,https://live.staticflickr.com/65535/50703365458_dcdd139d69_b.jpg
4.017,29.34,0.0,10.0,,-35.103373,150.615391,2019-10-20 13:38:13,https://live.staticflickr.com/65535/48954773262_d314a45c5a_b.jpg
6.744,49.73,5.2,35.0,,51.477854,-0.001029,2016-05-16 20:09:37,https://live.staticflickr.com/4782/40829099971_074197a33f_b.jpg
6.773,83.61,64.1,10.2,,1.488480,104.272613,2012-08-04 18:42:49,https://live.staticflickr.com/7252/7750949398_5077e8c2f1_b.jpg
7.193,79.52,57.5,16.0,,26.228864,-80.298535,2013-12-21 19:03:51,https://live.staticflickr.com/5528/11825822324_e060e38a0a_b.jpg
4.715,75.03,0.0,10.0,,45.419479,12.363309,2020-01-13 09:57:08,https://live.staticflickr.com/65535/50892870858_fdaf4fee62_b.jpg
3.745,51.75,62.6,42.0,,53.779363,17.253922,2020-08-18 19:27:33,https://live.staticflickr.com/65535/50263822632_b09d3c698a_b.jpg
5.473,83.78,39.7,10.5,,-8.732250,115.163948,2011-03-25 20:10:23,https://live.staticflickr.com/6033/6234124218_2c1919f59e_b.jpg
1.352,78.95,17.7,16.0,,25.331071,-80.999493,2012-04-19 20:40:56,https://live.staticflickr.com/5460/6951617910_70d46cf581_b.jpg
1.878,66.01,0.0,10.0,,43.925222,10.195441,2022-02-28 19:28:49,https://live.staticflickr.com/65535/52265959925_f6c534953d_b.jpg
5.853,28.14,0.0,16.0,,35.607498,-83.825042,2011-10-15 18:21:35,https://live.staticflickr.com/7125/7560396492_13835478f3_b.jpg
3.613,61.1,27.7,47.6,,52.441846,4.897767,2021-03-05 17:33:50,https://live.staticflickr.com/65535/51030744436_fec4fc9fe0_b.jpg
2.046,24.84,0.0,26.1,,49.201326,8.373363,2020-04-23 18:45:24,https://live.staticflickr.com/65535/49811253011_025e1b37d0_b.jpg
2.006,23.54,34.8,16.0,,42.701673,-70.779230,2018-04-05 15:38:16,https://live.staticflickr.com/1952/31308823388_5cb1c653fc_b.jpg
